PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-11-07,15:34:16.03,1,1,"Camou, Daniel",1000110997,Right,CAL_MUS,"Garza, Alejandro",835211,Right,CAL_MUS,Undefined,1,Top,0,0,0,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,77.63226,0.094518,-1.484621,1858.219157,241.379934,2:00,5.57666,0.97199,4.92193,-40.76727,7.13067,10.38713,2.26878,0.43366,71.47855,-7.302938,0.347722,0.498115,82.95185,47.291933,15.578207,5572.793204,102.83979,102.24326,39.03804,239.94776,236.89668,27.755823,5.414893,-5.58422,3.89177,-0.8365,50,5.55186,2.50377,-112.67011,-1.2315,-7.20391,19.7854,-27.15345,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251107-BaggettStadium-Private-1,481fb6b0-bc32-11f0-92ef-61537f8627f5,75.67013,110.94317,,6.1537,,,,2.88327,2.60724,-0.39137,d1c415fe-49b4-4a79-87c6-6b79701e0d88,2025-11-07,23:34:16.03,2025-11-07T15:34:16.0381952-08:00,2025-11-07T23:34:16.0381952Z,FlyBall,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,d0f48d15-2233-481d-bfdc-b47c6470b512,55.57989,-113.64574,9.8927,5.57958,0.10745,-13.57673,-0.96872,2.859,-3.60196,197.043242,2.88878,79.38701,-20.32146,4.99633,-0.88801,0.12915,-0.01775,0.00197,-0.0001,2.60781,89.37635,-21.497,1.43746,0.10543,-0.15767,0.04524,-0.00577,0.00028,-0.39135,22.16085,-0.33847,-0.01951,0.02019,-0.00397,1E-05,8E-05,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,2025-11-07,15:34:50.67,2,1,"Camou, Daniel",1000110997,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,1,Top,1,0,0,Cutter,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,85.29532,-2.936587,-1.621434,2495.17477,174.350952,11:45,5.79512,0.63459,4.94364,-26.1482,13.38453,-1.20941,0.83731,-0.99896,78.99596,-7.689441,-1.834791,0.452533,,,,,,,,,,,,0.19705,7.71496,-0.47602,50,5.48822,3.55444,-123.66728,-7.30699,0.30835,22.24485,-20.10132,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251107-BaggettStadium-Private-1,5caaced0-bc32-11f0-92ef-61537f8627f5,83.2922,,,6.29936,,,,,,,d1c415fe-49b4-4a79-87c6-6b79701e0d88,2025-11-07,23:34:50.67,2025-11-07T15:34:50.6779648-08:00,2025-11-07T23:34:50.6779648Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,2a3c348d-aa87-40cc-b7b0-3b8ed8ac3684,55.55664,-124.66278,11.12243,5.7951,-6.40741,-10.05066,-0.63478,3.54064,0.15418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-11-07,15:35:07.77,2,2,"Camou, Daniel",1000110997,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,1,Top,1,1,0,ChangeUp,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.06746,0.916532,-0.041864,1869.518439,183.089485,12:00,5.59767,0.85623,4.82704,-40.35967,7.08154,0.32669,3.10248,0.84381,72.7786,-6.332645,0.015647,0.495735,,,,,,,,,,,,-0.16988,3.64748,-0.85238,50,5.65332,0.06898,-112.19518,0.36238,-0.22382,13.91161,-27.36905,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251107-BaggettStadium-Private-1,66e18dd0-bc32-11f0-92ef-61537f8627f5,76.03351,,,4.28886,,,,,,,d1c415fe-49b4-4a79-87c6-6b79701e0d88,2025-11-07,23:35:07.77,2025-11-07T15:35:07.7743104-08:00,2025-11-07T23:35:07.7743104Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,49837372-e8db-487d-ad09-e7645383f3b1,55.67645,-112.89683,6.95581,5.60023,1.74278,-13.68452,-0.85615,0.08027,-0.11191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-11-07,15:35:24.16,2,3,"Camou, Daniel",1000110997,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,1,Top,1,2,0,Cutter,Slider,InPlay,Undefined,LineDrive,Single,0,0,,83.76873,-1.550472,-1.244683,2346.988611,169.380475,11:45,5.64925,0.83579,5.10721,-27.76005,12.49402,-2.14728,1.87435,-0.51608,78.22696,-6.601124,-1.624615,0.456642,105.26222,6.43543,22.360224,1971.908128,99.07619,5.71414,47.78942,161.27749,161.27749,27.823823,1.217469,0.80768,6.89599,-0.71665,50,5.48131,2.7349,-121.77368,-4.28829,1.23695,19.44807,-21.61302,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251107-BaggettStadium-Private-1,70b8a0a0-bc32-11f0-92ef-61537f8627f5,82.54257,6.57994,,5.54177,,,,2.625,2.02774,0.38142,d1c415fe-49b4-4a79-87c6-6b79701e0d88,2025-11-07,23:35:24.16,2025-11-07T15:35:24.1631232-08:00,2025-11-07T23:35:24.1631232Z,GroundBall,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,42ceeec3-0581-48bc-8f5b-32ce8594b211,55.39586,-122.63241,9.72403,5.64959,-3.33397,-10.80651,-0.8362,2.68028,0.61847,261.875838,2.625,141.87635,-27.29863,5.50833,-1.30357,0.39288,-0.24859,0.15656,-0.04118,2.02773,17.30411,-17.29383,1.80317,-0.43606,0.08939,0.05416,-0.07021,0.02185,0.38141,58.36295,3.66131,-1.09622,0.20861,-0.16874,0.40063,-0.36149,0.10636,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2025-11-07,15:36:02.85,3,1,"Camou, Daniel",1000110997,Right,CAL_MUS,"Thomas, Braxton",1000279235,Left,CAL_MUS,Undefined,1,Top,1,0,0,FourSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.12005,-0.504848,-0.373647,2333.75449,211.710169,1:00,5.82921,0.7913,4.78824,-26.16899,15.48591,8.64808,3.16995,1.15784,75.97587,-5.34492,1.147378,0.46452,,,,,,,,,,,,-4.34185,8.18776,-0.76192,50,5.75694,0.39507,-121.80014,-2.0068,-6.44463,26.58662,-20.0209,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251107-BaggettStadium-Private-1,87af88a0-bc32-11f0-92ef-61537f8627f5,81.14273,,,8.14418,,,,,,,d1c415fe-49b4-4a79-87c6-6b79701e0d88,2025-11-07,23:36:02.85,2025-11-07T15:36:02.8553216-08:00,2025-11-07T23:36:02.8553216Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,5ae700b5-5534-49c7-9b76-84ec97650c20,55.70794,-123.03976,13.29331,5.82875,-1.07331,-10.01045,-0.78735,0.69556,-3.22232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-11-07,15:36:19.84,3,2,"Camou, Daniel",1000110997,Right,CAL_MUS,"Thomas, Braxton",1000279235,Left,CAL_MUS,Undefined,1,Top,1,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.42917,0.967001,-1.720275,1865.369079,228.656759,1:30,5.66747,0.92803,4.8057,-40.16809,7.94193,7.4567,3.23683,-0.08097,71.53359,-6.308099,-0.409015,0.499217,,,,,,,,,,,,-4.09918,4.08709,-0.7636,50,5.72904,3.06743,-112.37618,0.47673,-5.29688,18.36181,-26.89278,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251107-BaggettStadium-Private-1,91d69030-bc32-11f0-92ef-61537f8627f5,75.50317,,,5.89559,,,,,,,d1c415fe-49b4-4a79-87c6-6b79701e0d88,2025-11-07,23:36:19.84,2025-11-07T15:36:19.8461952-08:00,2025-11-07T23:36:19.8461952Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,44eeb499-36a3-4266-9276-1822387f5ff1,55.69497,-113.30289,9.18091,5.67072,1.834,-13.44639,-0.92516,3.33476,-2.64844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-11-07,15:37:14.43,3,3,"Camou, Daniel",1000110997,Right,CAL_MUS,"Thomas, Braxton",1000279235,Left,CAL_MUS,Undefined,1,Top,1,1,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Double,0,0,,78.14298,0.716649,-1.532037,1855.412318,248.539192,2:15,5.44773,1.10473,4.79036,-42.99057,4.49961,7.79178,2.54465,0.30174,71.93036,-7.055875,-0.161276,0.49599,102.90201,20.215337,-10.348706,3593.199891,106.87959,37.9721,-26.01334,359.91998,348.19703,-22.413818,4.150516,-4.26622,2.41228,-0.95908,50,5.48171,2.71134,-113.38404,-0.12856,-5.57836,19.87219,-29.01982,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251107-BaggettStadium-Private-1,b28235f0-bc32-11f0-92ef-61537f8627f5,75.99429,52.95662,,6.21262,,,,1.74938,2.58762,-0.27852,d1c415fe-49b4-4a79-87c6-6b79701e0d88,2025-11-07,23:37:14.43,2025-11-07T15:37:14.4354304-08:00,2025-11-07T23:37:14.4354304Z,LineDrive,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,b68b2e8b-14f8-4b7c-9254-20b9fce96c3d,55.71125,-114.38064,9.9361,5.45167,1.3268,-14.50991,-1.10207,2.9911,-2.78918,139.901796,1.74943,139.31936,-28.2094,6.46297,-1.38751,0.25546,-0.03524,0.00291,-9E-05,2.58754,52.1545,-13.98572,0.12071,0.09524,-0.0126,-0.00423,0.00178,-0.00018,-0.27844,-25.44395,-5.51748,2.12323,-0.61832,0.14148,-0.02394,0.00258,-0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
8,2025-11-07,15:38:03.91,4,1,"Camou, Daniel",1000110997,Right,CAL_MUS,"Downing, Jake",1000279465,Left,CAL_MUS,Undefined,1,Top,1,0,0,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,1,,72.03953,1.964481,0.346743,2603.096873,37.693897,7:15,5.66856,0.69924,4.48758,-71.30035,-13.6743,-12.14717,1.59982,0.01743,65.59543,-10.770001,-1.784188,0.546363,54.92614,-31.731883,47.607833,,,,,5.18297,5.18297,24.424268,0.043291,6.06284,-6.83555,-0.72307,50,5.80565,-0.14996,-104.32006,1.04095,6.56593,20.373,-39.57681,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251107-BaggettStadium-Private-1,d0079570-bc32-11f0-92ef-61537f8627f5,68.98796,1.84227,,6.4441,,,,2.71057,1.84227,-0.05716,d1c415fe-49b4-4a79-87c6-6b79701e0d88,2025-11-07,23:38:03.91,2025-11-07T15:38:03.9168000-08:00,2025-11-07T23:38:03.9168000Z,GroundBall,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,96451966-c70a-4ced-9479-362df8287a57,56.01645,-105.48849,10.1865,5.68087,3.31075,-19.7884,-0.70367,-0.52653,3.28296,,2.70916,46.39656,,,,,,,,1.84357,-42.5552,,,,,,,,-0.05871,50.82467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
9,2025-11-07,15:38:41.45,5,1,"Camou, Daniel",1000110997,Right,CAL_MUS,"McLaurin, Xander",1000227738,Right,CAL_MUS,Undefined,1,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.90052,1.390145,0.459715,2698.671364,51.435562,7:45,5.45929,0.9858,4.71612,-64.68917,-9.26111,-13.9569,1.38812,0.25901,66.72956,-10.21211,-1.998226,0.535841,,,,,,,,,,,,7.02717,-4.51335,-1.01891,50,5.54146,-0.30183,-105.68886,0.30587,7.86289,19.82096,-37.22417,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251107-BaggettStadium-Private-1,e65f7e50-bc32-11f0-92ef-61537f8627f5,70.34252,,,6.17096,,,,,,,d1c415fe-49b4-4a79-87c6-6b79701e0d88,2025-11-07,23:38:41.45,2025-11-07T15:38:41.4521856-08:00,2025-11-07T23:38:41.4521856Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,ed21df3c-c894-4d3e-a277-32b48d71ee53,55.78746,-106.76872,9.91048,5.46955,2.33388,-18.61209,-0.9908,-0.73021,3.93144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-11-07,15:38:58.68,5,2,"Camou, Daniel",1000110997,Right,CAL_MUS,"McLaurin, Xander",1000227738,Right,CAL_MUS,Undefined,1,Top,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.4511,0.824758,-1.255073,2753.685944,47.288672,7:30,5.60473,0.86336,4.98108,-66.09535,-11.5904,-14.65001,0.87594,-1.54296,66.97556,-11.066092,-3.847767,0.531361,,,,,,,,,,,,6.83792,-5.46378,-0.72969,50,5.6302,2.90166,-106.44152,-0.73846,7.69117,21.60845,-38.3196,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251107-BaggettStadium-Private-1,f0a97730-bc32-11f0-92ef-61537f8627f5,70.93571,,,6.47554,,,,,,,d1c415fe-49b4-4a79-87c6-6b79701e0d88,2025-11-07,23:38:58.68,2025-11-07T15:38:58.6817024-08:00,2025-11-07T23:38:58.6817024Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,0b65de1a-e240-4fb3-950f-0ad2c2b1c456,55.52171,-107.55663,10.80423,5.61728,1.23903,-19.1598,-0.86919,2.50475,3.84559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
