PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-10,15:55:00.65,1,1,"Naess, Griffin",1000250439,Right,CAL_MUS,"Vachini, Dante",10281096,Left,CAL_MUS,Undefined,1,Top,0,0,0,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.36435,-1.439805,-1.803496,2251.240694,228.074999,1:30,6.53649,1.83597,5.74714,-21.87663,13.91241,14.01229,3.37198,1.32397,80.38552,-5.56973,0.704756,0.430573,,,,,,,,,,,,-7.6639,7.92725,-1.69446,50,6.40367,3.4514,-129.47033,-3.95876,-12.78232,31.4165,-18.95247,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251010-BaggettStadium-Private-1,26bb8240-a62c-11f0-ac76-89f35cacca50,87.54026,,,8.97883,,,,,,,db0a6962-2cae-4e81-9a7a-0ed1f51af0cd,2025-10-10,22:55:00.65,2025-10-10T15:55:00.6520000-07:00,2025-10-10T22:55:00.6520000Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,690a0e17-7147-4498-987d-1bd48d9945bc,54.74974,-130.61779,15.70825,6.53562,-3.26654,-9.47624,-1.82904,3.91826,-6.39116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-10-10,15:55:17.05,1,2,"Naess, Griffin",1000250439,Right,CAL_MUS,"Vachini, Dante",10281096,Left,CAL_MUS,Undefined,1,Top,0,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,76.73507,-1.601147,-3.494147,2209.385905,270.463404,3:00,6.43142,1.94874,5.57755,-47.36219,1.67158,20.48505,0.98593,0.38824,69.57979,-10.270795,0.166087,0.503987,,,,,,,,,,,,-11.69351,1.8041,-1.66197,50,6.26215,6.0263,-111.06519,-4.6078,-14.30744,23.68716,-29.96666,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251010-BaggettStadium-Private-1,308f87d0-a62c-11f0-ac76-89f35cacca50,74.78857,,,7.15528,,,,,,,db0a6962-2cae-4e81-9a7a-0ed1f51af0cd,2025-10-10,22:55:17.05,2025-10-10T15:55:17.0570000-07:00,2025-10-10T22:55:17.0570000Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,42dcd222-f071-49e8-becf-596022989075,54.92468,-112.11057,11.84358,6.43632,-3.28528,-14.98333,-1.94186,6.65772,-7.15372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-10-10,15:55:38.59,1,3,"Naess, Griffin",1000250439,Right,CAL_MUS,"Vachini, Dante",10281096,Left,CAL_MUS,Undefined,1,Top,0,1,1,FourSeamFastBall,Sinker,InPlay,Undefined,FlyBall,HomeRun,0,1,,89.24031,-2.160019,-2.734683,2346.036837,228.35394,1:30,6.49861,1.99845,5.65372,-21.80135,14.51765,14.71198,2.66399,0.67196,79.78793,-6.28038,-0.107615,0.433749,100.72596,29.769883,-6.316658,3803.944521,108.41236,58.0035,-18.61971,409.89513,402.02977,-15.923353,4.867821,-8.4254,8.52091,-1.77618,50,6.3019,5.51518,-129.0741,-5.57694,-13.86493,33.01084,-18.152,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251010-BaggettStadium-Private-1,3d714290-a62c-11f0-ac76-89f35cacca50,86.89925,83.50526,,9.45239,,,,2.4629,2.78258,-0.67637,db0a6962-2cae-4e81-9a7a-0ed1f51af0cd,2025-10-10,22:55:38.59,2025-10-10T15:55:38.5990000-07:00,2025-10-10T22:55:38.5990000Z,FlyBall,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,65b749a1-1b36-4bc0-8541-c3be0631ddd5,54.84402,-130.30707,16.50542,6.49754,-4.89895,-9.076,-1.99185,6.03304,-6.93246,146.755608,2.46614,127.3864,-25.36734,6.83378,-1.31247,0.16869,-0.01362,0.00087,-5E-05,2.78213,73.35409,-17.6727,-0.10511,0.59401,-0.26648,0.06756,-0.009,0.00048,-0.67571,-14.12426,-5.72202,1.8633,-0.42215,0.06448,-0.00563,0.00021,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2025-10-10,15:56:20.94,2,1,"Naess, Griffin",1000250439,Right,CAL_MUS,"Garza, Alejandro",835211,Right,CAL_MUS,Undefined,1,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.07475,0.852307,-2.899804,2214.784745,266.901116,3:00,6.58391,1.86559,5.53159,-45.38936,2.89819,22.10237,3.59928,0.99439,69.88486,-7.497754,1.0398,0.500137,,,,,,,,,,,,-12.01985,1.71508,-1.62849,50,6.62807,4.79621,-111.68869,0.19359,-14.99333,22.46114,-30.03468,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251010-BaggettStadium-Private-1,569d3300-a62c-11f0-ac76-89f35cacca50,75.36422,,,7.18989,,,,,,,db0a6962-2cae-4e81-9a7a-0ed1f51af0cd,2025-10-10,22:56:20.94,2025-10-10T15:56:20.9430000-07:00,2025-10-10T22:56:20.9430000Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,92586c63-f941-4b79-9ce7-7a5068a6ed58,54.9691,-112.68357,11.23057,6.59004,1.52392,-15.01734,-1.85564,5.46031,-7.49666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-10-10,15:56:36.78,2,2,"Naess, Griffin",1000250439,Right,CAL_MUS,"Garza, Alejandro",835211,Right,CAL_MUS,Undefined,1,Top,0,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.64484,-1.891018,-4.113101,2190.266841,259.212557,2:45,6.4585,1.81938,5.47417,-41.81026,5.88378,22.12143,1.19948,-0.19286,70.88001,-9.538061,-0.17518,0.497054,,,,,,,,,,,,-12.47371,4.00107,-1.47321,50,6.26337,7.23362,-112.35934,-5.06828,-15.796,22.14721,-27.10735,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251010-BaggettStadium-Private-1,60245110-a62c-11f0-ac76-89f35cacca50,75.83171,,,6.76483,,,,,,,db0a6962-2cae-4e81-9a7a-0ed1f51af0cd,2025-10-10,22:56:36.78,2025-10-10T15:56:36.7860000-07:00,2025-10-10T22:56:36.7860000Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,77100635-4a37-4c60-ac7f-2a4762092a44,55.02787,-113.34605,11.07361,6.46227,-3.86058,-13.55367,-1.81116,7.93737,-7.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-10-10,15:56:53.83,2,3,"Naess, Griffin",1000250439,Right,CAL_MUS,"Garza, Alejandro",835211,Right,CAL_MUS,Undefined,1,Top,0,1,1,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.68989,-1.38222,-3.33115,2568.502427,194.199347,12:30,6.32221,1.87433,5.92184,-31.78561,7.27654,1.52626,2.3883,-1.09325,77.64769,-7.260161,-3.057554,0.449831,,,,,,,,,,,,-1.73736,4.47815,-1.60825,50,6.19319,7.08969,-122.82531,-3.99581,-2.64812,24.83076,-25.3483,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251010-BaggettStadium-Private-1,6a45b350-a62c-11f0-ac76-89f35cacca50,83.79245,,,7.0422,,,,,,,db0a6962-2cae-4e81-9a7a-0ed1f51af0cd,2025-10-10,22:56:53.83,2025-10-10T15:56:53.8360000-07:00,2025-10-10T22:56:53.8360000Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,ec7fbe8c-af62-419e-a7e3-4259ac57cf33,54.57953,-123.74766,12.41538,6.32413,-3.05423,-12.67415,-1.87343,7.18805,-1.32406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-10-10,15:57:23.92,2,4,"Naess, Griffin",1000250439,Right,CAL_MUS,"Garza, Alejandro",835211,Right,CAL_MUS,Undefined,1,Top,0,1,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,77.51323,-0.474244,-3.24912,2022.493072,264.404073,2:45,6.47529,1.87732,5.52161,-44.3979,4.26583,23.11627,2.33133,0.76257,69.21294,-8.677051,0.873008,0.502081,83.39657,7.646076,-18.880637,4274.124881,,,,131.54307,128.72281,-20.289784,1.193812,-12.95493,2.83622,-1.61056,50,6.40454,5.4699,-112.08799,-2.34754,-15.95408,26.29489,-28.6812,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251010-BaggettStadium-Private-1,7c3cb310-a62c-11f0-ac76-89f35cacca50,75.07238,6.70647,,8.30029,,,,3.01025,2.58157,-0.67229,db0a6962-2cae-4e81-9a7a-0ed1f51af0cd,2025-10-10,22:57:23.92,2025-10-10T15:57:23.9250000-07:00,2025-10-10T22:57:23.9250000Z,GroundBall,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,5488b786-358e-4073-a9bd-a8a61f6e6582,54.97802,-113.24977,13.14744,6.48027,-1.08033,-14.3406,-1.86781,6.17479,-7.97704,113.652954,3.01025,114.7046,-13.97461,2.45915,-0.49851,0.09053,-0.01667,0.00282,-0.00027,2.58157,16.27441,-16.54468,1.08859,-0.17725,0.03698,-0.00525,0.00086,-0.0001,-0.67229,-39.22886,1.29302,0.08117,-0.06313,0.01957,-0.00464,0.00083,-9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2025-10-10,15:57:58.07,3,1,"Naess, Griffin",1000250439,Right,CAL_MUS,"Castellon, Nate",835064,Right,CAL_MUS,Undefined,1,Top,1,0,0,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.07612,-2.033675,-2.892973,2329.919677,203.770408,12:45,6.54847,1.75709,5.81303,-12.13556,24.46222,10.08544,3.64287,-0.0949,78.673,-4.473577,-1.089154,0.43541,72.01716,51.658563,139.115604,4225.658253,,,,,44.90578,,,-6.2113,13.63548,-1.52577,50,6.37475,6.05593,-128.69722,-4.81684,-10.06087,35.22039,-10.08772,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251010-BaggettStadium-Private-1,909a2b80-a62c-11f0-ac76-89f35cacca50,86.56761,49.94966,,10.40312,,,,1.15163,3.65298,0.10279,db0a6962-2cae-4e81-9a7a-0ed1f51af0cd,2025-10-10,22:57:58.07,2025-10-10T15:57:58.0710000-07:00,2025-10-10T22:57:58.0710000Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,05534ed3-39eb-4877-b043-f508dd2628ed,54.6816,-129.97211,17.61019,6.5425,-4.45169,-5.04386,-1.75157,6.4201,-5.03043,322.364127,1.15163,-49.53829,-0.33618,1.97681,-0.79307,0.24545,-0.06619,0.01544,-0.00206,3.65298,82.84464,-31.52141,4.43754,-0.88012,0.14728,-0.02469,0.00371,-0.0004,0.10279,42.88781,-12.04249,3.77899,-0.98171,0.23065,-0.054,0.01122,-0.00149,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
9,2025-10-10,15:58:14.39,3,2,"Naess, Griffin",1000250439,Right,CAL_MUS,"Castellon, Nate",835064,Right,CAL_MUS,Undefined,1,Top,1,0,1,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.42363,-3.036231,-3.094858,2335.838165,218.331352,1:15,6.55729,1.71814,5.8676,-16.35501,19.21493,14.15938,2.36713,0.02036,80.71068,-6.172846,-0.558664,0.429253,81.42747,19.394199,50.76842,5141.159082,62.64678,24.79995,90.41781,211.13243,130.11535,59.902376,2.487142,-8.20343,11.15595,-1.47544,50,6.30144,6.38503,-129.39398,-7.32956,-13.72023,30.40064,-13.51576,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251010-BaggettStadium-Private-1,9a4f3760-a62c-11f0-ac76-89f35cacca50,87.80946,24.81698,,8.71295,,,,0.08465,2.15426,-0.17566,db0a6962-2cae-4e81-9a7a-0ed1f51af0cd,2025-10-10,22:58:14.39,2025-10-10T15:58:14.3940000-07:00,2025-10-10T22:58:14.3940000Z,LineDrive,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,25c2f964-7a34-4cbc-a1e2-d181a102ba19,54.63102,-130.47748,15.20032,6.55408,-6.84784,-6.75788,-1.71172,6.87403,-6.86012,,0.08469,71.24503,-18.4409,4.26205,-0.98104,0.2912,-0.09351,0.02004,-0.00187,2.15419,39.65968,-18.70861,1.34733,-0.03217,-0.21456,0.13114,-0.03458,0.00353,-0.17561,87.25659,-9.36094,2.47201,-0.70407,0.29742,-0.11905,0.02806,-0.00274,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
10,2025-10-10,15:58:32.65,3,3,"Naess, Griffin",1000250439,Right,CAL_MUS,"Castellon, Nate",835064,Right,CAL_MUS,Undefined,1,Top,1,0,2,FourSeamFastBall,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,89.72546,-2.003883,-3.789319,2227.793729,224.156933,1:30,6.52107,1.70737,5.66425,-17.83552,17.18717,15.6178,3.16132,-0.5298,82.18119,-5.363883,-1.005598,0.425938,88.58563,25.034604,1.533047,3023.471265,109.82785,44.96312,6.14679,348.49925,344.90288,5.165976,4.170106,-8.96178,9.60064,-1.39672,50,6.34007,7.93646,-130.03848,-5.12256,-15.4014,26.3364,-15.67472,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251010-BaggettStadium-Private-1,a535e570-a62c-11f0-ac76-89f35cacca50,88.49282,56.49405,,7.54427,,,,1.11218,3.15783,0.54194,db0a6962-2cae-4e81-9a7a-0ed1f51af0cd,2025-10-10,22:58:32.65,2025-10-10T15:58:32.6510000-07:00,2025-10-10T22:58:32.6510000Z,LineDrive,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,e66eefa6-619a-4e7a-925d-5100d58b6dab,54.8373,-131.0145,13.1682,6.51915,-4.54165,-7.83736,-1.70142,8.50723,-7.7007,199.795574,1.1128,117.66503,-16.96559,3.76906,-0.6923,0.12164,-0.02507,0.00427,-0.00031,3.15795,54.96837,-14.80151,0.14118,0.30027,-0.20458,0.07117,-0.01199,0.00077,0.54175,3.15228,2.82742,-0.90966,0.21377,-0.04213,0.00728,-0.00094,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
