PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
47,2025-10-24,14:53:46.91,2,1,"Morano, Josh",814698,Left,CAL_MUS,"VonderHaar, Coco",10877488,Right,CAL_MUS,Undefined,2,Top,1,0,0,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.52432,-1.293301,3.387048,1912.42667,153.708042,11:00,6.08066,-2.35195,5.7278,-19.48418,15.32757,-6.95863,3.25012,0.22645,81.72657,-4.979922,2.145181,0.424653,63.23709,73.952203,102.769169,,,,,,4.56199,,,4.61898,8.56847,2.07345,50,5.96084,-7.45295,-131.07747,-3.58498,7.93333,31.0104,-17.45723,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,ecb741d0-b123-11f0-ac76-89f35cacca50,88.76053,19.70476,,8.79775,,,,1.39504,3.29428,-0.19916,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:53:46.91,2025-10-24T14:53:46.9139456-07:00,2025-10-24T21:53:46.9139456Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,b7c87e12-5f77-4c71-a938-94ccc909fb2c,54.77089,-132.20135,15.5052,6.0793,-2.9523,-8.72862,2.34877,-7.74047,3.96666,344.160253,1.39602,-5.73342,-5.70168,,,,,,,3.29557,89.04618,-26.33551,,,,,,,-0.19886,24.98454,-3.29883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
48,2025-10-24,14:54:07.28,2,2,"Morano, Josh",814698,Left,CAL_MUS,"VonderHaar, Coco",10877488,Right,CAL_MUS,Undefined,2,Top,1,0,1,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.65484,0.853078,2.072952,1954.786952,133.029799,10:30,6.11015,-2.14284,5.69834,-22.26899,13.24402,-12.82749,5.04995,-1.2792,80.64444,-3.350721,-0.218933,0.428909,,,,,,,,,,,,7.10209,6.81063,1.97655,50,6.1682,-4.12072,-129.91581,1.20639,11.96902,30.75513,-20.69623,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,f8cbc180-b123-11f0-ac76-89f35cacca50,87.87983,,,9.0104,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:54:07.28,2025-10-24T14:54:07.2883200-07:00,2025-10-24T21:54:07.2883200Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,2ec49586-b594-4390-b58f-defdd56fa25f,54.79792,-131.0467,15.37757,6.10985,1.96741,-10.34812,2.13616,-4.56083,5.98451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
49,2025-10-24,14:54:20.79,2,3,"Morano, Josh",814698,Left,CAL_MUS,"VonderHaar, Coco",10877488,Right,CAL_MUS,Undefined,2,Top,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.07752,0.34313,1.607858,1428.406667,104.661058,9:30,5.85274,-2.4543,6.23141,-39.11498,4.16004,-10.38438,2.90986,-1.83589,72.97954,-6.947097,-0.269054,0.473467,,,,,,,,,,,,5.82886,2.52449,2.339,50,5.85941,-2.87845,-116.29707,-0.47562,7.92169,23.37204,-28.74318,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,00d910d0-b124-11f0-ac76-89f35cacca50,79.6094,,,7.09798,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:54:20.79,2025-10-24T14:54:20.7978496-07:00,2025-10-24T21:54:20.7978496Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,65b93088-a4e1-4640-a024-5c5ff27a0840,54.26748,-117.15156,11.68602,5.85759,0.57524,-14.37159,2.44953,-3.16807,3.96084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,2025-10-24,14:54:37.61,2,4,"Morano, Josh",814698,Left,CAL_MUS,"VonderHaar, Coco",10877488,Right,CAL_MUS,Undefined,2,Top,1,2,1,FourSeamFastBall,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.8944,-0.419545,2.973042,1897.068122,136.998446,10:30,6.00923,-2.22875,5.95898,-22.59667,13.2315,-11.12694,3.73659,-0.39651,80.03001,-4.697271,0.976666,0.430808,75.52979,20.169941,177.159772,2059.405053,-109.64694,13.77825,8.80074,148.23345,59.79177,174.852007,1.708492,6.55311,7.28575,1.99809,50,5.9634,-6.19318,-128.76157,-1.64684,10.84534,30.28094,-20.11614,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,0ad67050-b124-11f0-ac76-89f35cacca50,87.49242,17.8461,,8.8644,,,,1.29421,3.753,0.42534,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:54:37.61,2025-10-24T14:54:37.6122368-07:00,2025-10-24T21:54:37.6122368Z,LineDrive,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,fc105659-1549-4ff9-867a-5811e7c0a1ab,54.53573,-129.82386,15.14047,6.00879,-0.94114,-10.05807,2.22203,-6.57365,5.42267,15.43768,1.29421,-103.85561,10.93506,-0.95782,0.18595,-0.01791,0.00265,-0.0007,6E-05,3.753,38.19649,-28.25696,3.66456,-0.79233,0.17639,-0.03249,0.00517,-0.00048,0.42534,5.15248,1.70716,-0.2523,0.0535,-0.0098,0.00185,-0.00032,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
51,2025-10-24,14:54:57.22,2,5,"Morano, Josh",814698,Left,CAL_MUS,"VonderHaar, Coco",10877488,Right,CAL_MUS,Undefined,2,Top,1,2,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.34425,-0.656449,4.20646,1538.080574,83.138106,8:45,5.81584,-2.31753,6.29543,-44.76416,-0.53622,-17.05828,1.47894,0.14404,72.37983,-8.950531,1.124608,0.478652,,,,,,,,,,,,10.22839,0.31693,2.01587,50,5.74591,-7.86264,-115.02831,-2.64566,13.55944,23.44201,-31.75391,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,16aed160-b124-11f0-ac76-89f35cacca50,78.74709,,,6.96442,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:54:57.22,2025-10-24T14:54:57.2257280-07:00,2025-10-24T21:54:57.2257280Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,b61e110e-f829-49ec-ac07-668dc52505d5,54.20693,-115.88249,11.721,5.82123,-1.48862,-15.87696,2.31136,-8.35672,6.77972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
52,2025-10-24,14:55:19.63,2,6,"Morano, Josh",814698,Left,CAL_MUS,"VonderHaar, Coco",10877488,Right,CAL_MUS,Undefined,2,Top,1,2,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.71907,-0.848807,2.772484,1411.1438,90.632274,9:00,5.8207,-2.3825,6.1701,-42.07298,1.5115,-11.79552,1.52964,-0.80264,73.28949,-8.621707,0.64266,0.475157,73.58855,-3.604845,-51.786616,,,,,20.90596,20.102,-44.440303,0.184163,6.95071,1.3861,2.17853,50,5.73472,-5.18995,-115.78032,-2.98427,9.41087,22.13143,-30.29737,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,240287d0-b124-11f0-ac76-89f35cacca50,79.32626,1.73865,,6.42959,,,,2.94367,1.73865,0.86663,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:55:19.63,2025-10-24T14:55:19.6379648-07:00,2025-10-24T21:55:19.6379648Z,GroundBall,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,03135c97-7c07-4ee4-97bb-a1e3b279966e,54.33237,-116.60551,11.06572,5.82493,-1.8546,-15.14868,2.37859,-5.54084,4.70544,94.51834,2.9439,66.6162,-8.43067,,,,,,,1.7388,-6.79706,-14.3644,,,,,,,0.86663,-84.6335,2.42149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
53,2025-10-24,14:55:41.10,2,7,"Morano, Josh",814698,Left,CAL_MUS,"VonderHaar, Coco",10877488,Right,CAL_MUS,Undefined,2,Top,1,2,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,74.99344,0.975641,0.548202,2000.138971,295.847728,3:45,5.76287,-2.64711,5.66077,-51.60298,-1.26524,5.99847,2.37259,-1.636,68.68105,-8.481783,1.621819,0.510644,,,,,,,,,,,,-2.8754,-0.41528,2.5969,50,5.81293,-1.26294,-108.87933,0.23298,-3.43028,20.22229,-32.66945,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,30ba9a80-b124-11f0-ac76-89f35cacca50,73.81353,,,6.31238,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:55:41.10,2025-10-24T14:55:41.1020000-07:00,2025-10-24T21:55:41.1020000Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,7c5a9e78-3442-4774-bffd-3c3d45b0f0c2,54.83968,-109.77453,10.11115,5.7706,1.67919,-16.33473,2.64945,-1.11109,-1.71514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.71013,,,1.169214,,,,-1.13416,5.95955,2.58697,70.15469,9.57554,-54.6611,-1.0739,65.44365,-3.85947,6.02073,20.05406,-14.53982,2.52912,-53.06946,3.5455,High,High,High,,,High,High,High
54,2025-10-24,14:56:19.49,3,1,"Morano, Josh",814698,Left,CAL_MUS,"Vachini, Dante",10281096,Left,CAL_MUS,Undefined,2,Top,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.92896,0.134417,2.551855,2071.766908,295.165466,3:45,5.82588,-2.38468,5.92441,-52.46582,-2.45362,8.64552,1.57859,0.70532,68.88416,-9.482805,4.10457,0.50899,,,,,,,,,,,,-3.69811,-0.87252,2.17537,50,5.80674,-5.1471,-108.76952,-1.31325,-4.39718,20.41085,-33.2115,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,47b3f380-b124-11f0-ac76-89f35cacca50,74.0534,,,6.0448,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:56:19.49,2025-10-24T14:56:19.4988544-07:00,2025-10-24T21:56:19.4988544Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,d41d5744-da56-4aef-a0b8-9836252fe44e,54.57773,-109.62518,10.20543,5.83261,0.07903,-16.60575,2.38729,-4.96276,-2.19859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2025-10-24,14:56:35.60,3,2,"Morano, Josh",814698,Left,CAL_MUS,"Vachini, Dante",10281096,Left,CAL_MUS,Undefined,2,Top,2,1,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.90006,-0.211041,3.027414,1934.795761,134.010336,10:30,6.00957,-2.28057,5.77387,-24.1806,10.88957,-10.0252,3.79785,-0.29617,81.41357,-4.739904,1.235178,0.426226,,,,,,,,,,,,5.99256,5.96752,2.03618,50,5.97767,-6.44721,-130.29356,-1.29614,10.21276,29.57685,-22.00397,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,512c92a0-b124-11f0-ac76-89f35cacca50,88.4329,,,8.48649,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:56:35.60,2025-10-24T14:56:35.6075520-07:00,2025-10-24T21:56:35.6075520Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,adb6cf5e-0c4b-4a79-a897-b51d3a452840,54.72399,-131.36154,14.78843,6.01013,-0.50161,-11.00199,2.27563,-6.81598,5.10638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
56,2025-10-24,14:56:51.76,3,3,"Morano, Josh",814698,Left,CAL_MUS,"Vachini, Dante",10281096,Left,CAL_MUS,Undefined,2,Top,2,2,0,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.24256,0.111753,2.989068,1435.905911,115.403599,9:45,5.89049,-2.28526,6.108,-39.69908,4.70579,-6.82658,2.68572,-0.08753,72.36689,-7.258803,1.760075,0.479608,67.22565,9.195799,-171.784681,2004.299519,,,,88.6137,57.09486,-173.240597,1.031108,4.42662,2.80693,2.05909,50,5.87826,-5.75841,-114.99159,-0.9616,5.8901,22.56708,-28.4391,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,5af303a0-b124-11f0-ac76-89f35cacca50,78.59005,6.12531,,6.87566,,,,2.93761,2.78513,0.11432,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:56:51.76,2025-10-24T14:56:51.7689856-07:00,2025-10-24T21:56:51.7689856Z,GroundBall,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,4371ea5b-db46-41d6-83a0-49230aa1f5c8,54.39263,-115.85043,11.28354,5.89426,0.12072,-14.21955,2.28251,-5.98257,2.94505,62.804651,2.93761,-96.33142,9.25777,-1.55461,0.17496,0.15921,-0.18578,0.09772,-0.02107,2.78513,15.75693,-19.17448,1.58541,-0.66497,0.68172,-0.59962,0.30349,-0.0647,0.11432,-13.90728,4.35743,-0.60803,-0.96876,1.89356,-1.81304,0.92788,-0.19842,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
57,2025-10-24,14:57:14.05,3,4,"Morano, Josh",814698,Left,CAL_MUS,"Vachini, Dante",10281096,Left,CAL_MUS,Undefined,2,Top,2,2,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.27968,-1.461055,2.617499,1902.83983,110.172016,9:45,6.03544,-2.34133,5.70796,-28.15828,6.97752,-15.46458,2.3259,-1.18957,81.3543,-6.696099,-0.148731,0.426625,,,,,,,,,,,,8.65713,4.41788,2.13137,50,5.89573,-5.27893,-130.74466,-4.34221,14.72947,31.953,-24.65732,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,681dae40-b124-11f0-ac76-89f35cacca50,88.35024,,,8.92538,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:57:14.05,2025-10-24T14:57:14.0553728-07:00,2025-10-24T21:57:14.0553728Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,5b7d7e66-7f13-4cc5-ba7e-368e6855288a,54.78953,-131.90999,15.9765,6.0377,-3.44296,-12.32866,2.33369,-5.81612,7.36473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2025-10-24,14:57:33.20,3,5,"Morano, Josh",814698,Left,CAL_MUS,"Vachini, Dante",10281096,Left,CAL_MUS,Undefined,2,Top,2,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,75.83505,-1.440441,2.855795,2178.79535,234.49988,1:45,5.91422,-2.50431,5.78688,-43.85928,5.5315,5.37134,0.91723,0.60237,69.34699,-9.493604,3.81763,0.505818,,,,,,,,,,,,-1.87043,3.72701,2.26543,50,5.76895,-5.67357,-109.90773,-4.08174,-2.25981,21.71139,-27.67115,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,73a5a560-b124-11f0-ac76-89f35cacca50,74.51779,,,6.48806,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,21:57:33.20,2025-10-24T14:57:33.2040000-07:00,2025-10-24T21:57:33.2040000Z,,v3,471251,471251,,"Tayman, Ryan",822034,Right,CAL_MUS,8c51b147-15b7-4c9e-8641-d7c2434e1f7a,54.71344,-110.83492,10.8557,5.91803,-2.90004,-13.83558,2.50566,-5.57706,-1.1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.74086,,,1.321729,,,,0.63295,6.44435,1.57147,72.14386,8.05786,-52.67104,0.69634,58.26748,-3.18797,6.5176,20.43797,-14.58226,1.50873,-44.90964,2.96601,High,High,High,,,High,High,High
59,2025-10-24,15:01:14.38,1,1,"Naess, Griffin",1000250439,Right,CAL_MUS,"McLaurin, Xander",1000227738,Right,CAL_MUS,Undefined,2,Bottom,0,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.41981,-4.543776,-5.268876,2187.126987,217.373518,1:15,6.48343,1.54237,5.91798,-18.79934,17.76422,12.54012,0.67316,-2.31625,80.06351,-8.100904,-3.030293,0.435207,,,,,,,,,,,,-7.99122,10.87816,-1.12589,50,6.10644,11.20735,-127.37861,-10.70731,-12.98906,28.77585,-14.49252,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,f7588d00-b124-11f0-ac76-89f35cacca50,86.60809,,,8.35629,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,22:01:14.38,2025-10-24T15:01:14.3831552-07:00,2025-10-24T22:01:14.3831552Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,ed013ed6-b5c6-4fd3-a02a-1fd1b4ba20c0,54.57905,-128.40889,14.38793,6.48052,-10.18843,-7.24626,-1.53548,11.67241,-6.49453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,2025-10-24,15:01:29.44,1,2,"Naess, Griffin",1000250439,Right,CAL_MUS,"McLaurin, Xander",1000227738,Right,CAL_MUS,Undefined,2,Bottom,0,1,0,FourSeamFastBall,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,87.73737,-3.032231,-3.56799,2306.062054,224.28173,1:30,6.43742,1.70072,5.82132,-19.21745,17.83217,16.05934,2.00867,-0.2826,79.22692,-6.682825,-0.695046,0.43809,102.18174,-12.301778,-7.023763,,,,,10.4616,9.7649,-4.528937,0.061783,-9.35312,10.46674,-1.41822,50,6.17755,7.23769,-126.90034,-7.30135,-15.04063,29.3244,-15.34264,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,006e99c0-b125-11f0-ac76-89f35cacca50,86.03812,1.97513,,8.51045,,,,1.4395,1.97513,0.28147,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,22:01:29.44,2025-10-24T15:01:29.4486016-07:00,2025-10-24T22:01:29.4486016Z,GroundBall,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,55dc5bdd-6a91-4f93-9381-b10b683477cb,54.67791,-127.97676,14.6622,6.43523,-6.73817,-7.67132,-1.69403,7.78979,-7.52032,180,1.43779,145.49935,,,,,,,,1.97551,-31.96863,,,,,,,,0.28169,-17.92633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
61,2025-10-24,15:02:05.83,2,1,"Naess, Griffin",1000250439,Right,CAL_MUS,"Porch, Devin",10878077,Left,CAL_MUS,Undefined,2,Bottom,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.55664,1.506992,-0.417469,2831.780146,46.583124,7:30,6.37843,1.77686,5.01079,-69.43405,-16.30706,-19.31517,2.01506,-0.22678,67.55411,-11.002025,-3.839427,0.524601,,,,,,,,,,,,9.41689,-8.0441,-1.72039,50,6.46673,1.55322,-108.01978,0.40259,10.8382,23.35742,-41.43224,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,16111550-b125-11f0-ac76-89f35cacca50,71.84972,,,7.00253,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,22:02:05.83,2025-10-24T15:02:05.8357248-07:00,2025-10-24T22:02:05.8357248Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,9af365a1-cf83-4921-9f34-c9b362c047aa,55.49312,-109.20111,11.67871,6.39338,2.49807,-20.71612,-1.78509,1.00506,5.4191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
62,2025-10-24,15:02:21.13,2,2,"Naess, Griffin",1000250439,Right,CAL_MUS,"Porch, Devin",10878077,Left,CAL_MUS,Undefined,2,Bottom,1,0,1,ChangeUp,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.63702,0.042079,0.556208,2893.3138,59.208667,8:00,6.28345,1.87058,5.30222,-58.82306,-9.48997,-18.83958,1.42104,0.8228,69.88988,-10.610138,-2.801578,0.505523,,,,,,,,,,,,9.60705,-4.23591,-1.90699,50,6.24459,-0.33758,-111.17104,-1.94625,11.811,23.20796,-37.38173,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,1f285a90-b125-11f0-ac76-89f35cacca50,74.56131,,,6.74714,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,22:02:21.13,2025-10-24T15:02:21.1379712-07:00,2025-10-24T22:02:21.1379712Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,226818e6-facf-42fe-84c1-6440814aaf80,55.20035,-112.25141,11.60398,6.29469,-0.20607,-18.69086,-1.87848,-0.8874,5.9055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
63,2025-10-24,15:02:37.37,2,3,"Naess, Griffin",1000250439,Right,CAL_MUS,"Porch, Devin",10878077,Left,CAL_MUS,Undefined,2,Bottom,1,1,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.78902,-3.299294,-3.790031,2242.819918,220.814472,1:15,6.39603,1.76894,5.92202,-16.98044,20.44619,16.54509,1.9092,-0.37453,78.99464,-6.542225,-0.82646,0.440313,,,,,,,,,,,,-9.58772,11.82221,-1.4746,50,6.12151,7.64271,-125.59745,-7.71827,-15.24472,26.53226,-13.37646,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,28ef40c0-b125-11f0-ac76-89f35cacca50,85.6037,,,7.79437,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,22:02:37.37,2025-10-24T15:02:37.3771264-07:00,2025-10-24T22:02:37.3771264Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,7578e5b7-35c0-45a3-ad72-b110f72fa8c3,54.5781,-126.56087,13.26613,6.39295,-7.23256,-6.68823,-1.76217,8.19626,-7.62236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,2025-10-24,15:02:54.97,2,4,"Naess, Griffin",1000250439,Right,CAL_MUS,"Porch, Devin",10878077,Left,CAL_MUS,Undefined,2,Bottom,1,1,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,75.69276,-0.132827,-1.086196,2839.680175,56.308995,8:00,6.37266,1.73375,4.89554,-60.8818,-9.78485,-17.21654,1.17351,-0.72851,69.55733,-11.036561,-4.129715,0.51448,,,,,,,,,,,,8.2191,-4.37264,-1.61198,50,6.30798,2.76402,-109.78509,-2.4156,9.9108,21.61242,-37.44667,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20251024-BaggettStadium-Private-1,33713990-b125-11f0-ac76-89f35cacca50,73.26311,,,6.13543,,,,,,,e16c34f7-98b7-4f76-a9ea-e595df242aae,2025-10-24,22:02:54.97,2025-10-24T15:02:54.9793792-07:00,2025-10-24T22:02:54.9793792Z,,v3,471251,471251,,"Van der Wel, Vincent",1000373332,Right,CAL_MUS,21c2ebbd-97f3-4ef1-a01f-88fc69831a16,55.60837,-110.88366,10.80621,6.38239,-0.51216,-18.72333,-1.73967,2.26024,4.9554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
